town,county,office,district,party,candidate,winner,votes
Dublin,Cheshire,Governor,,,Scatter,False,0
Dummer,Coos,Governor,,,Scatter,False,0
Dunbarton,Merrimack,Governor,,,Scatter,False,1
Durham,Strafford,Governor,,,Scatter,False,7
East Kingston,Rockingham,Governor,,,Scatter,False,1
Easton,Grafton,Governor,,,Scatter,False,0
Eaton,Carroll,Governor,,,Scatter,False,1
Effingham,Carroll,Governor,,,Scatter,False,1
Ellsworth,Grafton,Governor,,,Scatter,False,0
Enfield,Grafton,Governor,,,Scatter,False,1
Epping,Rockingham,Governor,,,Scatter,False,2
Epsom,Merrimack,Governor,,,Scatter,False,5
Errol,Coos,Governor,,,Scatter,False,0
Erving's Location,Coos,Governor,,,Scatter,False,0
Exeter,Rockingham,Governor,,,Scatter,False,8
Farmington,Strafford,Governor,,,Scatter,False,4
Fitzwilliam,Cheshire,Governor,,,Scatter,False,1
Francestown,Hillsborough,Governor,,,Scatter,False,2
Franconia,Grafton,Governor,,,Scatter,False,0
Franklin,Merrimack,Governor,,,Scatter,False,7
Freedom,Carroll,Governor,,,Scatter,False,1
Fremont,Rockingham,Governor,,,Scatter,False,1
Gilford,Belknap,Governor,,,Scatter,False,8
Gilmanton,Belknap,Governor,,,Scatter,False,0
Gilsum,Cheshire,Governor,,,Scatter,False,0
Goffstown,Hillsborough,Governor,,,Scatter,False,9
Gorham,Coos,Governor,,,Scatter,False,2
Goshen,Sullivan,Governor,,,Scatter,False,2
Grafton,Grafton,Governor,,,Scatter,False,0
Grantham,Sullivan,Governor,,,Scatter,False,0
Green's Grant,Coos,Governor,,,Scatter,False,0
Greenfield,Hillsborough,Governor,,,Scatter,False,0
Greenland,Rockingham,Governor,,,Scatter,False,1
Greenville,Hillsborough,Governor,,,Scatter,False,2
Groton,Grafton,Governor,,,Scatter,False,0
Hadley's Purchase,Coos,Governor,,,Scatter,False,0
Hale's Location,Carroll,Governor,,,Scatter,False,0
Hampstead,Rockingham,Governor,,,Scatter,False,6
Hampton,Rockingham,Governor,,,Scatter,False,11
Hampton Falls,Rockingham,Governor,,,Scatter,False,0
Hancock,Hillsborough,Governor,,,Scatter,False,1
Hanover,Grafton,Governor,,,Scatter,False,8
Harrisville,Cheshire,Governor,,,Scatter,False,0
Hart's Location,Carroll,Governor,,,Scatter,False,0
Haverhill,Grafton,Governor,,,Scatter,False,0
Hebron,Grafton,Governor,,,Scatter,False,0
Henniker,Merrimack,Governor,,,Scatter,False,2
Hill,Merrimack,Governor,,,Scatter,False,0
Hillsborough,Hillsborough,Governor,,,Scatter,False,4
Hinsdale,Cheshire,Governor,,,Scatter,False,0
Holderness,Grafton,Governor,,,Scatter,False,1
Hollis,Hillsborough,Governor,,,Scatter,False,7
Hooksett,Merrimack,Governor,,,Scatter,False,5
Hopkinton,Merrimack,Governor,,,Scatter,False,4
Hudson,Hillsborough,Governor,,,Scatter,False,9
Jackson,Carroll,Governor,,,Scatter,False,0
Jaffrey,Cheshire,Governor,,,Scatter,False,4
Jefferson,Coos,Governor,,,Scatter,False,1
Keene,Cheshire,Governor,,,Scatter,False,17
Kensington,Rockingham,Governor,,,Scatter,False,0
Kilkenny,Coos,Governor,,,Scatter,False,0
Kingston,Rockingham,Governor,,,Scatter,False,3
Laconia,Belknap,Governor,,,Scatter,False,6
Lancaster,Coos,Governor,,,Scatter,False,7
Landaff,Grafton,Governor,,,Scatter,False,0
Langdon,Sullivan,Governor,,,Scatter,False,4
Lebanon,Grafton,Governor,,,Scatter,False,3
Lee,Strafford,Governor,,,Scatter,False,0
Lempster,Sullivan,Governor,,,Scatter,False,0
Lincoln,Grafton,Governor,,,Scatter,False,2
Lisbon,Grafton,Governor,,,Scatter,False,0
Litchfield,Hillsborough,Governor,,,Scatter,False,6
Littleton,Grafton,Governor,,,Scatter,False,1
Livermore,Grafton,Governor,,,Scatter,False,0
Londonderry,Rockingham,Governor,,,Scatter,False,21
Loudon,Merrimack,Governor,,,Scatter,False,3
Low & Burbank's Grant,Coos,Governor,,,Scatter,False,0
Lyman,Grafton,Governor,,,Scatter,False,1
Lyme,Grafton,Governor,,,Scatter,False,0
Lyndeborough,Hillsborough,Governor,,,Scatter,False,0
Madbury,Strafford,Governor,,,Scatter,False,1
Madison,Carroll,Governor,,,Scatter,False,1
Manchester,Hillsborough,Governor,,,Scatter,False,72
Marlborough,Cheshire,Governor,,,Scatter,False,3
Marlow,Cheshire,Governor,,,Scatter,False,2
Martin's Location,Coos,Governor,,,Scatter,False,0
Mason,Hillsborough,Governor,,,Scatter,False,1
Meredith,Belknap,Governor,,,Scatter,False,2
Merrimack,Hillsborough,Governor,,,Scatter,False,0
Middleton,Strafford,Governor,,,Scatter,False,0
Milan,Coos,Governor,,,Scatter,False,0
Milford,Hillsborough,Governor,,,Scatter,False,5
Millsfield,Coos,Governor,,,Scatter,False,0
Milton,Strafford,Governor,,,Scatter,False,1
Monroe,Grafton,Governor,,,Scatter,False,0
Mont Vernon,Hillsborough,Governor,,,Scatter,False,0
Moultonborough,Carroll,Governor,,,Scatter,False,0
Nashua,Hillsborough,Governor,,,Scatter,False,36
Nelson,Cheshire,Governor,,,Scatter,False,0
New Boston,Hillsborough,Governor,,,Scatter,False,5
New Castle,Rockingham,Governor,,,Scatter,False,1
New Durham,Strafford,Governor,,,Scatter,False,1
New Hampton,Belknap,Governor,,,Scatter,False,1
New Ipswich,Hillsborough,Governor,,,Scatter,False,8
New London,Merrimack,Governor,,,Scatter,False,4
Newbury,Merrimack,Governor,,,Scatter,False,1
Newfields,Rockingham,Governor,,,Scatter,False,0
Newington,Rockingham,Governor,,,Scatter,False,1
Newmarket,Rockingham,Governor,,,Scatter,False,4
Newport,Sullivan,Governor,,,Scatter,False,1
Newton,Rockingham,Governor,,,Scatter,False,2
North Hampton,Rockingham,Governor,,,Scatter,False,7
Northfield,Merrimack,Governor,,,Scatter,False,2
Northumberland,Coos,Governor,,,Scatter,False,2
Northwood,Rockingham,Governor,,,Scatter,False,3
Nottingham,Rockingham,Governor,,,Scatter,False,2
Odell,Coos,Governor,,,Scatter,False,0
Orange,Grafton,Governor,,,Scatter,False,0
Orford,Grafton,Governor,,,Scatter,False,0
Ossipee,Carroll,Governor,,,Scatter,False,2
Pelham,Hillsborough,Governor,,,Scatter,False,6
Pembroke,Merrimack,Governor,,,Scatter,False,0
Peterborough,Hillsborough,Governor,,,Scatter,False,0
Piermont,Grafton,Governor,,,Scatter,False,1
Pinkham's Grant,Coos,Governor,,,Scatter,False,0
Pittsburg,Coos,Governor,,,Scatter,False,0
Pittsfield,Merrimack,Governor,,,Scatter,False,0
Plainfield,Sullivan,Governor,,,Scatter,False,0
Plaistow,Rockingham,Governor,,,Scatter,False,2
Plymouth,Grafton,Governor,,,Scatter,False,12
Portsmouth,Rockingham,Governor,,,Scatter,False,15
Randolph,Coos,Governor,,,Scatter,False,0
Raymond,Rockingham,Governor,,,Scatter,False,6
Richmond,Cheshire,Governor,,,Scatter,False,1
Rindge,Cheshire,Governor,,,Scatter,False,2
Rochester,Strafford,Governor,,,Scatter,False,14
Rollinsford,Strafford,Governor,,,Scatter,False,1
Roxbury,Cheshire,Governor,,,Scatter,False,0
Rumney,Grafton,Governor,,,Scatter,False,2
Rye,Rockingham,Governor,,,Scatter,False,3
Salem,Rockingham,Governor,,,Scatter,False,18
Salisbury,Merrimack,Governor,,,Scatter,False,1
Sanbornton,Belknap,Governor,,,Scatter,False,1
Sandown,Rockingham,Governor,,,Scatter,False,0
Sandwich,Carroll,Governor,,,Scatter,False,0
Sargent's Purchase,Coos,Governor,,,Scatter,False,0
Seabrook,Rockingham,Governor,,,Scatter,False,5
Second College Grant,Coos,Governor,,,Scatter,False,0
Sharon,Hillsborough,Governor,,,Scatter,False,0
Shelburne,Coos,Governor,,,Scatter,False,0
Somersworth,Strafford,Governor,,,Scatter,False,6
South Hampton,Rockingham,Governor,,,Scatter,False,0
Springfield,Sullivan,Governor,,,Scatter,False,2
Stark,Coos,Governor,,,Scatter,False,0
Stewartstown,Coos,Governor,,,Scatter,False,0
Stoddard,Cheshire,Governor,,,Scatter,False,0
Strafford,Strafford,Governor,,,Scatter,False,3
Stratford,Coos,Governor,,,Scatter,False,0
Stratham,Rockingham,Governor,,,Scatter,False,2
Success,Coos,Governor,,,Scatter,False,0
Sugar Hill,Grafton,Governor,,,Scatter,False,0
Sullivan,Cheshire,Governor,,,Scatter,False,0
Sunapee,Sullivan,Governor,,,Scatter,False,1
Surry,Cheshire,Governor,,,Scatter,False,0
Sutton,Merrimack,Governor,,,Scatter,False,2
Swanzey,Cheshire,Governor,,,Scatter,False,4
Tamworth,Carroll,Governor,,,Scatter,False,1
Temple,Hillsborough,Governor,,,Scatter,False,0
Thompson & Meserve's Pur.,Coos,Governor,,,Scatter,False,0
Thornton,Grafton,Governor,,,Scatter,False,0
Tilton,Belknap,Governor,,,Scatter,False,2
Troy,Cheshire,Governor,,,Scatter,False,3
Tuftonboro,Carroll,Governor,,,Scatter,False,1
Unity,Sullivan,Governor,,,Scatter,False,0
Wakefield,Carroll,Governor,,,Scatter,False,3
Walpole,Cheshire,Governor,,,Scatter,False,3
Warner,Merrimack,Governor,,,Scatter,False,3
Warren,Grafton,Governor,,,Scatter,False,0
Washington,Sullivan,Governor,,,Scatter,False,0
Waterville Valley,Grafton,Governor,,,Scatter,False,0
Weare,Hillsborough,Governor,,,Scatter,False,5
Webster,Merrimack,Governor,,,Scatter,False,4
Wentworth,Grafton,Governor,,,Scatter,False,1
Wentworth's Location,Coos,Governor,,,Scatter,False,0
Westmoreland,Cheshire,Governor,,,Scatter,False,1
Whitefield,Coos,Governor,,,Scatter,False,4
Wilmot,Merrimack,Governor,,,Scatter,False,0
Wilton,Hillsborough,Governor,,,Scatter,False,0
Winchester,Cheshire,Governor,,,Scatter,False,0
Windham,Rockingham,Governor,,,Scatter,False,4
Windsor,Hillsborough,Governor,,,Scatter,False,0
Wolfeboro,Carroll,Governor,,,Scatter,False,1
Woodstock,Grafton,Governor,,,Scatter,False,0
Albany,Carroll,Executive Council,1,D,Beth Funicella,False,150
Alexandria,Grafton,Executive Council,1,D,Beth Funicella,False,289
Alton,Belknap,Executive Council,1,D,Beth Funicella,False,906
Andover,Merrimack,Executive Council,1,D,Beth Funicella,False,547
Ashland,Grafton,Executive Council,1,D,Beth Funicella,False,312
At. & Gil. Academy Grant,Coos,Executive Council,1,D,Beth Funicella,False,0
Bartlett,Carroll,Executive Council,1,D,Beth Funicella,False,680
Bath,Grafton,Executive Council,1,D,Beth Funicella,False,66
Bean's Grant,Coos,Executive Council,1,D,Beth Funicella,False,0
Bean's Purchase,Coos,Executive Council,1,D,Beth Funicella,False,0
Benton,Grafton,Executive Council,1,D,Beth Funicella,False,33
Berlin,Coos,Executive Council,1,D,Beth Funicella,False,1375
Bethlehem,Grafton,Executive Council,1,D,Beth Funicella,False,458
Bridgewater,Grafton,Executive Council,1,D,Beth Funicella,False,201
Bristol,Grafton,Executive Council,1,D,Beth Funicella,False,467
Brookfield,Carroll,Executive Council,1,D,Beth Funicella,False,120
Cambridge,Coos,Executive Council,1,D,Beth Funicella,False,0
Campton,Grafton,Executive Council,1,D,Beth Funicella,False,608
Canaan,Grafton,Executive Council,1,D,Beth Funicella,False,814
Carroll,Coos,Executive Council,1,D,Beth Funicella,False,165
Center Harbor,Belknap,Executive Council,1,D,Beth Funicella,False,196
Chandler's Purchase,Coos,Executive Council,1,D,Beth Funicella,False,0
Chatham,Carroll,Executive Council,1,D,Beth Funicella,False,61
Claremont,Sullivan,Executive Council,1,D,Beth Funicella,False,2291
Clarksville,Coos,Executive Council,1,D,Beth Funicella,False,24
Colebrook,Coos,Executive Council,1,D,Beth Funicella,False,224
Columbia,Coos,Executive Council,1,D,Beth Funicella,False,73
Conway,Carroll,Executive Council,1,D,Beth Funicella,False,1909
Cornish,Sullivan,Executive Council,1,D,Beth Funicella,False,455
Crawford's Purchase,Coos,Executive Council,1,D,Beth Funicella,False,0
Croydon,Sullivan,Executive Council,1,D,Beth Funicella,False,135
Cutt's Grant,Coos,Executive Council,1,D,Beth Funicella,False,0
Dalton,Coos,Executive Council,1,D,Beth Funicella,False,82
Danbury,Merrimack,Executive Council,1,D,Beth Funicella,False,202
Dix's Grant,Coos,Executive Council,1,D,Beth Funicella,False,0
Dixville,Coos,Executive Council,1,D,Beth Funicella,False,2
Dorchester,Grafton,Executive Council,1,D,Beth Funicella,False,52
Dummer,Coos,Executive Council,1,D,Beth Funicella,False,34
Easton,Grafton,Executive Council,1,D,Beth Funicella,False,52
Eaton,Carroll,Executive Council,1,D,Beth Funicella,False,128
Effingham,Carroll,Executive Council,1,D,Beth Funicella,False,262
Ellsworth,Grafton,Executive Council,1,D,Beth Funicella,False,16
Enfield,Grafton,Executive Council,1,D,Beth Funicella,False,1120
Errol,Coos,Executive Council,1,D,Beth Funicella,False,40
Erving's Location,Coos,Executive Council,1,D,Beth Funicella,False,0
Franconia,Grafton,Executive Council,1,D,Beth Funicella,False,241
Freedom,Carroll,Executive Council,1,D,Beth Funicella,False,300
Gilford,Belknap,Executive Council,1,D,Beth Funicella,False,1365
Gorham,Coos,Executive Council,1,D,Beth Funicella,False,447
Grafton,Grafton,Executive Council,1,D,Beth Funicella,False,220
Grantham,Sullivan,Executive Council,1,D,Beth Funicella,False,865
Green's Grant,Coos,Executive Council,1,D,Beth Funicella,False,0
Groton,Grafton,Executive Council,1,D,Beth Funicella,False,79
Hadley's Purchase,Coos,Executive Council,1,D,Beth Funicella,False,0
Hale's Location,Carroll,Executive Council,1,D,Beth Funicella,False,22
Hanover,Grafton,Executive Council,1,D,Beth Funicella,False,3990
Hart's Location,Carroll,Executive Council,1,D,Beth Funicella,False,15
Haverhill,Grafton,Executive Council,1,D,Beth Funicella,False,369
Hebron,Grafton,Executive Council,1,D,Beth Funicella,False,82
Hill,Merrimack,Executive Council,1,D,Beth Funicella,False,187
Holderness,Grafton,Executive Council,1,D,Beth Funicella,False,416
Jackson,Carroll,Executive Council,1,D,Beth Funicella,False,261
Jefferson,Coos,Executive Council,1,D,Beth Funicella,False,104
Kilkenny,Coos,Executive Council,1,D,Beth Funicella,False,0
Laconia,Belknap,Executive Council,1,D,Beth Funicella,False,2604
Lancaster,Coos,Executive Council,1,D,Beth Funicella,False,350
Landaff,Grafton,Executive Council,1,D,Beth Funicella,False,44
Lebanon,Grafton,Executive Council,1,D,Beth Funicella,False,3610
Lincoln,Grafton,Executive Council,1,D,Beth Funicella,False,222
Lisbon,Grafton,Executive Council,1,D,Beth Funicella,False,149
Littleton,Grafton,Executive Council,1,D,Beth Funicella,False,645
Livermore,Grafton,Executive Council,1,D,Beth Funicella,False,0
Low & Burbank's Grant,Coos,Executive Council,1,D,Beth Funicella,False,0
Lyman,Grafton,Executive Council,1,D,Beth Funicella,False,65
Lyme,Grafton,Executive Council,1,D,Beth Funicella,False,743
Madison,Carroll,Executive Council,1,D,Beth Funicella,False,555
Martin's Location,Coos,Executive Council,1,D,Beth Funicella,False,0
Meredith,Belknap,Executive Council,1,D,Beth Funicella,False,1178
Middleton,Strafford,Executive Council,1,D,Beth Funicella,False,310
Milan,Coos,Executive Council,1,D,Beth Funicella,False,200
Millsfield,Coos,Executive Council,1,D,Beth Funicella,False,2
Milton,Strafford,Executive Council,1,D,Beth Funicella,False,853
Monroe,Grafton,Executive Council,1,D,Beth Funicella,False,84
Moultonborough,Carroll,Executive Council,1,D,Beth Funicella,False,780
New Durham,Strafford,Executive Council,1,D,Beth Funicella,False,544
New Hampton,Belknap,Executive Council,1,D,Beth Funicella,False,427
New London,Merrimack,Executive Council,1,D,Beth Funicella,False,1208
Newport,Sullivan,Executive Council,1,D,Beth Funicella,False,953
Northumberland,Coos,Executive Council,1,D,Beth Funicella,False,269
Odell,Coos,Executive Council,1,D,Beth Funicella,False,0
Orange,Grafton,Executive Council,1,D,Beth Funicella,False,64
Orford,Grafton,Executive Council,1,D,Beth Funicella,False,288
Ossipee,Carroll,Executive Council,1,D,Beth Funicella,False,604
Piermont,Grafton,Executive Council,1,D,Beth Funicella,False,138
Pinkham's Grant,Coos,Executive Council,1,D,Beth Funicella,False,2
Pittsburg,Coos,Executive Council,1,D,Beth Funicella,False,90
Plainfield,Sullivan,Executive Council,1,D,Beth Funicella,False,677
Plymouth,Grafton,Executive Council,1,D,Beth Funicella,False,1390
Randolph,Coos,Executive Council,1,D,Beth Funicella,False,76
Rumney,Grafton,Executive Council,1,D,Beth Funicella,False,224
Sanbornton,Belknap,Executive Council,1,D,Beth Funicella,False,583
Sandwich,Carroll,Executive Council,1,D,Beth Funicella,False,433
Sargent's Purchase,Coos,Executive Council,1,D,Beth Funicella,False,0
Second College Grant,Coos,Executive Council,1,D,Beth Funicella,False,0
Shelburne,Coos,Executive Council,1,D,Beth Funicella,False,61
Springfield,Sullivan,Executive Council,1,D,Beth Funicella,False,258
Stark,Coos,Executive Council,1,D,Beth Funicella,False,81
Stewartstown,Coos,Executive Council,1,D,Beth Funicella,False,77
Stratford,Coos,Executive Council,1,D,Beth Funicella,False,75
Success,Coos,Executive Council,1,D,Beth Funicella,False,0
Sugar Hill,Grafton,Executive Council,1,D,Beth Funicella,False,120
Sunapee,Sullivan,Executive Council,1,D,Beth Funicella,False,626
Tamworth,Carroll,Executive Council,1,D,Beth Funicella,False,594
Thompson & Meserve's Pur.,Coos,Executive Council,1,D,Beth Funicella,False,0
Thornton,Grafton,Executive Council,1,D,Beth Funicella,False,463
Tilton,Belknap,Executive Council,1,D,Beth Funicella,False,652
Tuftonboro,Carroll,Executive Council,1,D,Beth Funicella,False,431
Wakefield,Carroll,Executive Council,1,D,Beth Funicella,False,827
Warren,Grafton,Executive Council,1,D,Beth Funicella,False,92
Waterville Valley,Grafton,Executive Council,1,D,Beth Funicella,False,87
Wentworth,Grafton,Executive Council,1,D,Beth Funicella,False,135
Wentworth's Location,Coos,Executive Council,1,D,Beth Funicella,False,5
Whitefield,Coos,Executive Council,1,D,Beth Funicella,False,272
Wilmot,Merrimack,Executive Council,1,D,Beth Funicella,False,373
Wolfeboro,Carroll,Executive Council,1,D,Beth Funicella,False,1313
Woodstock,Grafton,Executive Council,1,D,Beth Funicella,False,199
Albany,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,23
Alexandria,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,50
Alton,Belknap,Executive Council,1,LIB,Howard L. Wilson,False,144
Andover,Merrimack,Executive Council,1,LIB,Howard L. Wilson,False,157
Ashland,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,68
At. & Gil. Academy Grant,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Bartlett,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,69
Bath,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,17
Bean's Grant,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Bean's Purchase,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Benton,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,5
Berlin,Coos,Executive Council,1,LIB,Howard L. Wilson,False,112
Bethlehem,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,48
Bridgewater,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,29
Bristol,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,87
Brookfield,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,32
Cambridge,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Campton,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,89
Canaan,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,87
Carroll,Coos,Executive Council,1,LIB,Howard L. Wilson,False,22
Center Harbor,Belknap,Executive Council,1,LIB,Howard L. Wilson,False,19
Chandler's Purchase,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Chatham,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,11
Claremont,Sullivan,Executive Council,1,LIB,Howard L. Wilson,False,322
Clarksville,Coos,Executive Council,1,LIB,Howard L. Wilson,False,9
Colebrook,Coos,Executive Council,1,LIB,Howard L. Wilson,False,35
Columbia,Coos,Executive Council,1,LIB,Howard L. Wilson,False,9
Conway,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,192
Cornish,Sullivan,Executive Council,1,LIB,Howard L. Wilson,False,52
Crawford's Purchase,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Croydon,Sullivan,Executive Council,1,LIB,Howard L. Wilson,False,18
Cutt's Grant,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Dalton,Coos,Executive Council,1,LIB,Howard L. Wilson,False,22
Danbury,Merrimack,Executive Council,1,LIB,Howard L. Wilson,False,64
Dix's Grant,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Dixville,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Dorchester,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,9
Dummer,Coos,Executive Council,1,LIB,Howard L. Wilson,False,5
Easton,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,6
Eaton,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,13
Effingham,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,74
Ellsworth,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,1
Enfield,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,114
Errol,Coos,Executive Council,1,LIB,Howard L. Wilson,False,6
Erving's Location,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Franconia,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,26
Freedom,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,35
Gilford,Belknap,Executive Council,1,LIB,Howard L. Wilson,False,203
Gorham,Coos,Executive Council,1,LIB,Howard L. Wilson,False,53
Grafton,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,69
Grantham,Sullivan,Executive Council,1,LIB,Howard L. Wilson,False,71
Green's Grant,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Groton,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,10
Hadley's Purchase,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Hale's Location,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,1
Hanover,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,262
Hart's Location,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,2
Haverhill,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,79
Hebron,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,12
Hill,Merrimack,Executive Council,1,LIB,Howard L. Wilson,False,35
Holderness,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,40
Jackson,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,22
Jefferson,Coos,Executive Council,1,LIB,Howard L. Wilson,False,14
Kilkenny,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Laconia,Belknap,Executive Council,1,LIB,Howard L. Wilson,False,361
Lancaster,Coos,Executive Council,1,LIB,Howard L. Wilson,False,58
Landaff,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,14
Lebanon,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,240
Lincoln,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,25
Lisbon,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,19
Littleton,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,117
Livermore,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,0
Low & Burbank's Grant,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Lyman,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,14
Lyme,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,24
Madison,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,63
Martin's Location,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Meredith,Belknap,Executive Council,1,LIB,Howard L. Wilson,False,155
Middleton,Strafford,Executive Council,1,LIB,Howard L. Wilson,False,56
Milan,Coos,Executive Council,1,LIB,Howard L. Wilson,False,14
Millsfield,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Milton,Strafford,Executive Council,1,LIB,Howard L. Wilson,False,148
Monroe,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,20
Moultonborough,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,121
New Durham,Strafford,Executive Council,1,LIB,Howard L. Wilson,False,87
New Hampton,Belknap,Executive Council,1,LIB,Howard L. Wilson,False,46
New London,Merrimack,Executive Council,1,LIB,Howard L. Wilson,False,105
Newport,Sullivan,Executive Council,1,LIB,Howard L. Wilson,False,168
Northumberland,Coos,Executive Council,1,LIB,Howard L. Wilson,False,29
Odell,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Orange,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,8
Orford,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,15
Ossipee,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,113
Piermont,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,12
Pinkham's Grant,Coos,Executive Council,1,LIB,Howard L. Wilson,False,1
Pittsburg,Coos,Executive Council,1,LIB,Howard L. Wilson,False,15
Plainfield,Sullivan,Executive Council,1,LIB,Howard L. Wilson,False,58
Plymouth,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,215
Randolph,Coos,Executive Council,1,LIB,Howard L. Wilson,False,5
Rumney,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,48
Sanbornton,Belknap,Executive Council,1,LIB,Howard L. Wilson,False,70
Sandwich,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,21
Sargent's Purchase,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Second College Grant,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Shelburne,Coos,Executive Council,1,LIB,Howard L. Wilson,False,5
Springfield,Sullivan,Executive Council,1,LIB,Howard L. Wilson,False,41
Stark,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Stewartstown,Coos,Executive Council,1,LIB,Howard L. Wilson,False,8
Stratford,Coos,Executive Council,1,LIB,Howard L. Wilson,False,11
Success,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Sugar Hill,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,8
Sunapee,Sullivan,Executive Council,1,LIB,Howard L. Wilson,False,85
Tamworth,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,59
Thompson & Meserve's Pur.,Coos,Executive Council,1,LIB,Howard L. Wilson,False,0
Thornton,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,57
Tilton,Belknap,Executive Council,1,LIB,Howard L. Wilson,False,140
Tuftonboro,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,70
Wakefield,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,135
Warren,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,8
Waterville Valley,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,8
Wentworth,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,24
Wentworth's Location,Coos,Executive Council,1,LIB,Howard L. Wilson,False,1
Whitefield,Coos,Executive Council,1,LIB,Howard L. Wilson,False,56
Wilmot,Merrimack,Executive Council,1,LIB,Howard L. Wilson,False,66
Wolfeboro,Carroll,Executive Council,1,LIB,Howard L. Wilson,False,166
Woodstock,Grafton,Executive Council,1,LIB,Howard L. Wilson,False,36
Albany,Carroll,Executive Council,1,R,Raymond S. Burton,True,205
Alexandria,Grafton,Executive Council,1,R,Raymond S. Burton,True,508
Alton,Belknap,Executive Council,1,R,Raymond S. Burton,True,2004
Andover,Merrimack,Executive Council,1,R,Raymond S. Burton,True,553
Ashland,Grafton,Executive Council,1,R,Raymond S. Burton,True,652
