town,county,office,district,party,candidate,winner,votes
Randolph,Coos,State Representative,5,DEM,Hammon,True,153
Whitefield,Coos,State Representative,5,DEM,Hammon,True,553
Carroll,Coos,State Representative,5,,Scatter,False,0
Jefferson,Coos,State Representative,5,,Scatter,False,1
Randolph,Coos,State Representative,5,,Scatter,False,0
Whitefield,Coos,State Representative,5,,Scatter,False,0
Carroll,Coos,State Representative,5,REP,"Tholl, Jr.",False,226
Jefferson,Coos,State Representative,5,REP,"Tholl, Jr.",False,307
Randolph,Coos,State Representative,5,REP,"Tholl, Jr.",False,76
Whitefield,Coos,State Representative,5,REP,"Tholl, Jr.",False,545
Bean's Grant,Coos,State Representative,6,DEM,Hatch,True,0
Bean's Purchase,Coos,State Representative,6,DEM,Hatch,True,0
Chandler's Purchase,Coos,State Representative,6,DEM,Hatch,True,0
Crawford's Purchase,Coos,State Representative,6,DEM,Hatch,True,0
Cutt's Grant,Coos,State Representative,6,DEM,Hatch,True,0
Gorham,Coos,State Representative,6,DEM,Hatch,True,1060
Green's Grant,Coos,State Representative,6,DEM,Hatch,True,1
Hadley's Purchase,Coos,State Representative,6,DEM,Hatch,True,0
Low & Burbank's Grant,Coos,State Representative,6,DEM,Hatch,True,0
Martin's Location,Coos,State Representative,6,DEM,Hatch,True,0
Pinkham's Grant,Coos,State Representative,6,DEM,Hatch,True,3
Sargent's Purchase,Coos,State Representative,6,DEM,Hatch,True,0
Shelburne,Coos,State Representative,6,DEM,Hatch,True,178
Success,Coos,State Representative,6,DEM,Hatch,True,0
Thompson & Meserve's Pur.,Coos,State Representative,6,DEM,Hatch,True,0
Bean's Grant,Coos,State Representative,6,,Scatter,False,0
Bean's Purchase,Coos,State Representative,6,,Scatter,False,0
Chandler's Purchase,Coos,State Representative,6,,Scatter,False,0
Crawford's Purchase,Coos,State Representative,6,,Scatter,False,0
Cutt's Grant,Coos,State Representative,6,,Scatter,False,0
Gorham,Coos,State Representative,6,,Scatter,False,11
Green's Grant,Coos,State Representative,6,,Scatter,False,0
Hadley's Purchase,Coos,State Representative,6,,Scatter,False,0
Low & Burbank's Grant,Coos,State Representative,6,,Scatter,False,0
Martin's Location,Coos,State Representative,6,,Scatter,False,0
Pinkham's Grant,Coos,State Representative,6,,Scatter,False,0
Sargent's Purchase,Coos,State Representative,6,,Scatter,False,0
Shelburne,Coos,State Representative,6,,Scatter,False,1
Success,Coos,State Representative,6,,Scatter,False,0
Thompson & Meserve's Pur.,Coos,State Representative,6,,Scatter,False,0
Carroll,Coos,State Representative,7,DEM,Merrick,False,255
Dalton,Coos,State Representative,7,DEM,Merrick,False,224
Dummer,Coos,State Representative,7,DEM,Merrick,False,72
Jefferson,Coos,State Representative,7,DEM,Merrick,False,232
Kilkenny,Coos,State Representative,7,DEM,Merrick,False,0
Lancaster,Coos,State Representative,7,DEM,Merrick,False,716
Milan,Coos,State Representative,7,DEM,Merrick,False,381
Northumberland,Coos,State Representative,7,DEM,Merrick,False,479
Randolph,Coos,State Representative,7,DEM,Merrick,False,145
Stark,Coos,State Representative,7,DEM,Merrick,False,140
Whitefield,Coos,State Representative,7,DEM,Merrick,False,596
Carroll,Coos,State Representative,7,REP,Rideout,True,220
Dalton,Coos,State Representative,7,REP,Rideout,True,243
Dummer,Coos,State Representative,7,REP,Rideout,True,77
Jefferson,Coos,State Representative,7,REP,Rideout,True,344
Kilkenny,Coos,State Representative,7,REP,Rideout,True,0
Lancaster,Coos,State Representative,7,REP,Rideout,True,897
Milan,Coos,State Representative,7,REP,Rideout,True,292
Northumberland,Coos,State Representative,7,REP,Rideout,True,493
Randolph,Coos,State Representative,7,REP,Rideout,True,78
Stark,Coos,State Representative,7,REP,Rideout,True,136
Whitefield,Coos,State Representative,7,REP,Rideout,True,494
Bethlehem,Grafton,State Representative,1,REP,Bulis,True,414
Littleton,Grafton,State Representative,1,REP,Bulis,True,1244
Bethlehem,Grafton,State Representative,1,REP,"Doolan, Jr.",False,552
Littleton,Grafton,State Representative,1,REP,"Doolan, Jr.",False,1110
Bethlehem,Grafton,State Representative,1,DEM,Massimilla,False,778
Littleton,Grafton,State Representative,1,DEM,Massimilla,False,1477
Franconia,Grafton,State Representative,2,DEM,Brown,True,473
Lisbon,Grafton,State Representative,2,DEM,Brown,True,393
Lyman,Grafton,State Representative,2,DEM,Brown,True,133
Monroe,Grafton,State Representative,2,DEM,Brown,True,114
Sugar Hill,Grafton,State Representative,2,DEM,Brown,True,252
Franconia,Grafton,State Representative,2,,Scatter,False,0
Lisbon,Grafton,State Representative,2,,Scatter,False,0
Lyman,Grafton,State Representative,2,,Scatter,False,1
Monroe,Grafton,State Representative,2,,Scatter,False,0
Sugar Hill,Grafton,State Representative,2,,Scatter,False,0
Franconia,Grafton,State Representative,2,REP,Ward,False,242
Lisbon,Grafton,State Representative,2,REP,Ward,False,293
Lyman,Grafton,State Representative,2,REP,Ward,False,156
Monroe,Grafton,State Representative,2,REP,Ward,False,365
Sugar Hill,Grafton,State Representative,2,REP,Ward,False,142
Bath,Grafton,State Representative,3,DEM,Ford,True,243
Benton,Grafton,State Representative,3,DEM,Ford,True,72
Easton,Grafton,State Representative,3,DEM,Ford,True,122
Landaff,Grafton,State Representative,3,DEM,Ford,True,108
Orford,Grafton,State Representative,3,DEM,Ford,True,408
Piermont,Grafton,State Representative,3,DEM,Ford,True,230
Warren,Grafton,State Representative,3,DEM,Ford,True,209
Bath,Grafton,State Representative,3,,Scatter,False,0
Benton,Grafton,State Representative,3,,Scatter,False,0
Easton,Grafton,State Representative,3,,Scatter,False,0
Landaff,Grafton,State Representative,3,,Scatter,False,0
Orford,Grafton,State Representative,3,,Scatter,False,1
Piermont,Grafton,State Representative,3,,Scatter,False,0
Warren,Grafton,State Representative,3,,Scatter,False,5
Bath,Grafton,State Representative,3,REP,Sorg,False,279
Benton,Grafton,State Representative,3,REP,Sorg,False,84
Easton,Grafton,State Representative,3,REP,Sorg,False,66
Landaff,Grafton,State Representative,3,REP,Sorg,False,112
Orford,Grafton,State Representative,3,REP,Sorg,False,255
Piermont,Grafton,State Representative,3,REP,Sorg,False,155
Warren,Grafton,State Representative,3,REP,Sorg,False,204
Haverhill,Grafton,State Representative,4,REP,Ladd,True,1430
Haverhill,Grafton,State Representative,4,,Scatter,False,6
Lincoln,Grafton,State Representative,5,REP,Gionet,True,509
Livermore,Grafton,State Representative,5,REP,Gionet,True,0
Waterville Valley,Grafton,State Representative,5,REP,Gionet,True,111
Woodstock,Grafton,State Representative,5,REP,Gionet,True,471
Lincoln,Grafton,State Representative,5,,Scatter,False,10
Livermore,Grafton,State Representative,5,,Scatter,False,0
Waterville Valley,Grafton,State Representative,5,,Scatter,False,5
Woodstock,Grafton,State Representative,5,,Scatter,False,4
Ellsworth,Grafton,State Representative,6,REP,Bradley,False,26
Groton,Grafton,State Representative,6,REP,Bradley,False,138
Orange,Grafton,State Representative,6,REP,Bradley,False,76
Rumney,Grafton,State Representative,6,REP,Bradley,False,442
Thornton,Grafton,State Representative,6,REP,Bradley,False,713
Ellsworth,Grafton,State Representative,6,DEM,Lieto,True,25
Groton,Grafton,State Representative,6,DEM,Lieto,True,139
Orange,Grafton,State Representative,6,DEM,Lieto,True,89
Rumney,Grafton,State Representative,6,DEM,Lieto,True,367
Thornton,Grafton,State Representative,6,DEM,Lieto,True,585
Ellsworth,Grafton,State Representative,6,,Scatter,False,0
Groton,Grafton,State Representative,6,,Scatter,False,1
Orange,Grafton,State Representative,6,,Scatter,False,0
Rumney,Grafton,State Representative,6,,Scatter,False,1
Thornton,Grafton,State Representative,6,,Scatter,False,1
Campton,Grafton,State Representative,7,DEM,Aguiar,True,1052
Campton,Grafton,State Representative,7,REP,Chamberlin,False,688
Campton,Grafton,State Representative,7,,Scatter,False,3
Hebron,Grafton,State Representative,8,DEM,Cooney,True,132
Holderness,Grafton,State Representative,8,DEM,Cooney,True,598
Plymouth,Grafton,State Representative,8,DEM,Cooney,True,1879
Hebron,Grafton,State Representative,8,REP,Larson,False,198
Holderness,Grafton,State Representative,8,REP,Larson,False,415
Plymouth,Grafton,State Representative,8,REP,Larson,False,908
Hebron,Grafton,State Representative,8,DEM,Lovett,True,123
Holderness,Grafton,State Representative,8,DEM,Lovett,True,773
Plymouth,Grafton,State Representative,8,DEM,Lovett,True,1752
Hebron,Grafton,State Representative,8,REP,McIver,False,197
Holderness,Grafton,State Representative,8,REP,McIver,False,480
Plymouth,Grafton,State Representative,8,REP,McIver,False,1089
Hebron,Grafton,State Representative,8,REP,Randlett,False,167
Holderness,Grafton,State Representative,8,REP,Randlett,False,434
Plymouth,Grafton,State Representative,8,REP,Randlett,False,894
Hebron,Grafton,State Representative,8,,Scatter,False,0
Holderness,Grafton,State Representative,8,,Scatter,False,0
Plymouth,Grafton,State Representative,8,,Scatter,False,17
Hebron,Grafton,State Representative,8,DEM,Smith,True,177
Holderness,Grafton,State Representative,8,DEM,Smith,True,631
Plymouth,Grafton,State Representative,8,DEM,Smith,True,1801
Alexandria,Grafton,State Representative,9,DEM,Preston,False,312
Ashland,Grafton,State Representative,9,DEM,Preston,False,513
Bridgewater,Grafton,State Representative,9,DEM,Preston,False,235
Bristol,Grafton,State Representative,9,DEM,Preston,False,484
Grafton,Grafton,State Representative,9,DEM,Preston,False,221
Alexandria,Grafton,State Representative,9,REP,Reilly,True,469
Ashland,Grafton,State Representative,9,REP,Reilly,True,446
Bridgewater,Grafton,State Representative,9,REP,Reilly,True,342
Bristol,Grafton,State Representative,9,REP,Reilly,True,788
Grafton,Grafton,State Representative,9,REP,Reilly,True,325
Alexandria,Grafton,State Representative,9,,Scatter,False,1
Ashland,Grafton,State Representative,9,,Scatter,False,0
Bridgewater,Grafton,State Representative,9,,Scatter,False,0
Bristol,Grafton,State Representative,9,,Scatter,False,2
Grafton,Grafton,State Representative,9,,Scatter,False,4
Alexandria,Grafton,State Representative,9,REP,Shackett,True,430
Ashland,Grafton,State Representative,9,REP,Shackett,True,421
Bridgewater,Grafton,State Representative,9,REP,Shackett,True,334
Bristol,Grafton,State Representative,9,REP,Shackett,True,852
Grafton,Grafton,State Representative,9,REP,Shackett,True,283
Alexandria,Grafton,State Representative,9,DEM,Wallick,False,343
Ashland,Grafton,State Representative,9,DEM,Wallick,False,462
Bridgewater,Grafton,State Representative,9,DEM,Wallick,False,262
Bristol,Grafton,State Representative,9,DEM,Wallick,False,595
Grafton,Grafton,State Representative,9,DEM,Wallick,False,290
Enfield,Grafton,State Representative,10,REP,Mirski,False,808
Enfield,Grafton,State Representative,10,DEM,Piper,True,1526
Enfield,Grafton,State Representative,10,,Scatter,False,1
Canaan,Grafton,State Representative,11,REP,Frazier,False,681
Dorchester,Grafton,State Representative,11,REP,Frazier,False,91
Wentworth,Grafton,State Representative,11,REP,Frazier,False,258
Canaan,Grafton,State Representative,11,,Scatter,False,0
Dorchester,Grafton,State Representative,11,,Scatter,False,0
Wentworth,Grafton,State Representative,11,,Scatter,False,0
Canaan,Grafton,State Representative,11,DEM,Townsend,True,1076
Dorchester,Grafton,State Representative,11,DEM,Townsend,True,94
Wentworth,Grafton,State Representative,11,DEM,Townsend,True,216
Hanover,Grafton,State Representative,12,DEM,Benn,True,4389
Lyme,Grafton,State Representative,12,DEM,Benn,True,856
Hanover,Grafton,State Representative,12,DEM,Higgins,True,4458
Lyme,Grafton,State Representative,12,DEM,Higgins,True,868
Hanover,Grafton,State Representative,12,DEM,Nordgren,True,4397
Lyme,Grafton,State Representative,12,DEM,Nordgren,True,865
Hanover,Grafton,State Representative,12,DEM,Pastor-Bodmer,True,4348
Lyme,Grafton,State Representative,12,DEM,Pastor-Bodmer,True,869
Hanover,Grafton,State Representative,12,,Scatter,False,122
Lyme,Grafton,State Representative,12,,Scatter,False,5
Lebanon,Grafton,State Representative,13,DEM,Almy,True,4515
Lebanon,Grafton,State Representative,13,DEM,Harding,True,4613
Lebanon,Grafton,State Representative,13,,Scatter,False,119
Lebanon,Grafton,State Representative,13,DEM,Sykes,True,4365
Lebanon,Grafton,State Representative,13,DEM,White,True,4493
Bethlehem,Grafton,State Representative,14,REP,Bailey,True,605
Franconia,Grafton,State Representative,14,REP,Bailey,True,300
Lisbon,Grafton,State Representative,14,REP,Bailey,True,339
Littleton,Grafton,State Representative,14,REP,Bailey,True,1681
Lyman,Grafton,State Representative,14,REP,Bailey,True,164
Monroe,Grafton,State Representative,14,REP,Bailey,True,350
Sugar Hill,Grafton,State Representative,14,REP,Bailey,True,174
Bethlehem,Grafton,State Representative,14,DEM,Grant,False,690
Franconia,Grafton,State Representative,14,DEM,Grant,False,391
Lisbon,Grafton,State Representative,14,DEM,Grant,False,320
Littleton,Grafton,State Representative,14,DEM,Grant,False,1048
Lyman,Grafton,State Representative,14,DEM,Grant,False,111
Monroe,Grafton,State Representative,14,DEM,Grant,False,121
Sugar Hill,Grafton,State Representative,14,DEM,Grant,False,205
Bethlehem,Grafton,State Representative,14,,Scatter,False,1
Franconia,Grafton,State Representative,14,,Scatter,False,0
Lisbon,Grafton,State Representative,14,,Scatter,False,0
Littleton,Grafton,State Representative,14,,Scatter,False,0
Lyman,Grafton,State Representative,14,,Scatter,False,1
Monroe,Grafton,State Representative,14,,Scatter,False,0
Sugar Hill,Grafton,State Representative,14,,Scatter,False,0
Bath,Grafton,State Representative,15,REP,Ingbretson,False,251
Benton,Grafton,State Representative,15,REP,Ingbretson,False,91
Easton,Grafton,State Representative,15,REP,Ingbretson,False,64
Haverhill,Grafton,State Representative,15,REP,Ingbretson,False,1027
Landaff,Grafton,State Representative,15,REP,Ingbretson,False,98
Orford,Grafton,State Representative,15,REP,Ingbretson,False,252
Piermont,Grafton,State Representative,15,REP,Ingbretson,False,176
Warren,Grafton,State Representative,15,REP,Ingbretson,False,219
Bath,Grafton,State Representative,15,DEM,Lauer,True,293
Benton,Grafton,State Representative,15,DEM,Lauer,True,71
Easton,Grafton,State Representative,15,DEM,Lauer,True,115
Haverhill,Grafton,State Representative,15,DEM,Lauer,True,833
Landaff,Grafton,State Representative,15,DEM,Lauer,True,118
Orford,Grafton,State Representative,15,DEM,Lauer,True,403
Piermont,Grafton,State Representative,15,DEM,Lauer,True,218
Warren,Grafton,State Representative,15,DEM,Lauer,True,200
Bath,Grafton,State Representative,15,,Scatter,False,0
Benton,Grafton,State Representative,15,,Scatter,False,0
Easton,Grafton,State Representative,15,,Scatter,False,0
Haverhill,Grafton,State Representative,15,,Scatter,False,2
Landaff,Grafton,State Representative,15,,Scatter,False,0
Orford,Grafton,State Representative,15,,Scatter,False,1
Piermont,Grafton,State Representative,15,,Scatter,False,0
Warren,Grafton,State Representative,15,,Scatter,False,0
Canaan,Grafton,State Representative,16,DEM,Friedrich,True,1023
Dorchester,Grafton,State Representative,16,DEM,Friedrich,True,88
Ellsworth,Grafton,State Representative,16,DEM,Friedrich,True,29
Groton,Grafton,State Representative,16,DEM,Friedrich,True,129
Orange,Grafton,State Representative,16,DEM,Friedrich,True,76
Rumney,Grafton,State Representative,16,DEM,Friedrich,True,398
Thornton,Grafton,State Representative,16,DEM,Friedrich,True,663
Wentworth,Grafton,State Representative,16,DEM,Friedrich,True,214
Canaan,Grafton,State Representative,16,,Scatter,False,0
Dorchester,Grafton,State Representative,16,,Scatter,False,0
Ellsworth,Grafton,State Representative,16,,Scatter,False,0
Groton,Grafton,State Representative,16,,Scatter,False,0
Orange,Grafton,State Representative,16,,Scatter,False,0
Rumney,Grafton,State Representative,16,,Scatter,False,0
Thornton,Grafton,State Representative,16,,Scatter,False,0
Wentworth,Grafton,State Representative,16,,Scatter,False,1
Canaan,Grafton,State Representative,16,REP,Sova,False,701
Dorchester,Grafton,State Representative,16,REP,Sova,False,98
Ellsworth,Grafton,State Representative,16,REP,Sova,False,19
Groton,Grafton,State Representative,16,REP,Sova,False,140
Orange,Grafton,State Representative,16,REP,Sova,False,94
Rumney,Grafton,State Representative,16,REP,Sova,False,391
Thornton,Grafton,State Representative,16,REP,Sova,False,598
Wentworth,Grafton,State Representative,16,REP,Sova,False,263
Alexandria,Grafton,State Representative,17,DEM,Mulholland,True,394
Ashland,Grafton,State Representative,17,DEM,Mulholland,True,507
Bridgewater,Grafton,State Representative,17,DEM,Mulholland,True,283
Bristol,Grafton,State Representative,17,DEM,Mulholland,True,669
Enfield,Grafton,State Representative,17,DEM,Mulholland,True,1481
Grafton,Grafton,State Representative,17,DEM,Mulholland,True,283
Alexandria,Grafton,State Representative,17,,Scatter,False,1
Ashland,Grafton,State Representative,17,,Scatter,False,0
Bridgewater,Grafton,State Representative,17,,Scatter,False,0
Bristol,Grafton,State Representative,17,,Scatter,False,2
Enfield,Grafton,State Representative,17,,Scatter,False,2
Grafton,Grafton,State Representative,17,,Scatter,False,1
Alexandria,Grafton,State Representative,17,REP,Simard,False,429
Ashland,Grafton,State Representative,17,REP,Simard,False,473
Bridgewater,Grafton,State Representative,17,REP,Simard,False,343
Bristol,Grafton,State Representative,17,REP,Simard,False,800
Enfield,Grafton,State Representative,17,REP,Simard,False,760
Grafton,Grafton,State Representative,17,REP,Simard,False,366
Antrim,Hillsborough,State Representative,1,REP,Fredette,False,554
Hillsborough,Hillsborough,State Representative,1,REP,Fredette,False,1067
Windsor,Hillsborough,State Representative,1,REP,Fredette,False,47
Antrim,Hillsborough,State Representative,1,REP,Mecheski,False,546
Hillsborough,Hillsborough,State Representative,1,REP,Mecheski,False,1032
Windsor,Hillsborough,State Representative,1,REP,Mecheski,False,65
Antrim,Hillsborough,State Representative,1,DEM,Porter,True,747
Hillsborough,Hillsborough,State Representative,1,DEM,Porter,True,1434
Windsor,Hillsborough,State Representative,1,DEM,Porter,True,43
Antrim,Hillsborough,State Representative,1,,Scatter,False,0
Hillsborough,Hillsborough,State Representative,1,,Scatter,False,2
Windsor,Hillsborough,State Representative,1,,Scatter,False,0
Antrim,Hillsborough,State Representative,1,DEM,Shattuck,True,698
Hillsborough,Hillsborough,State Representative,1,DEM,Shattuck,True,1282
Windsor,Hillsborough,State Representative,1,DEM,Shattuck,True,35
Deering,Hillsborough,State Representative,2,DEM,Ashworth,False,386
Weare,Hillsborough,State Representative,2,DEM,Ashworth,False,1672
Deering,Hillsborough,State Representative,2,DEM,Connor,True,442
Weare,Hillsborough,State Representative,2,DEM,Connor,True,2253
Deering,Hillsborough,State Representative,2,REP,Donovan,False,492
Weare,Hillsborough,State Representative,2,REP,Donovan,False,1846
Deering,Hillsborough,State Representative,2,REP,Hopper,True,418
Weare,Hillsborough,State Representative,2,REP,Hopper,True,1993
Deering,Hillsborough,State Representative,2,REP,Kurk,True,428
Weare,Hillsborough,State Representative,2,REP,Kurk,True,1965
Deering,Hillsborough,State Representative,2,DEM,Rocklin-Weare,False,361
Weare,Hillsborough,State Representative,2,DEM,Rocklin-Weare,False,1717
Deering,Hillsborough,State Representative,2,,Scatter,False,4
Weare,Hillsborough,State Representative,2,,Scatter,False,14
Bennington,Hillsborough,State Representative,3,REP,Ford,False,324
Greenfield,Hillsborough,State Representative,3,REP,Ford,False,374
Hancock,Hillsborough,State Representative,3,REP,Ford,False,460
Bennington,Hillsborough,State Representative,3,DEM,"Manley, Sr.",True,416
Greenfield,Hillsborough,State Representative,3,DEM,"Manley, Sr.",True,476
Hancock,Hillsborough,State Representative,3,DEM,"Manley, Sr.",True,695
Bennington,Hillsborough,State Representative,3,,Scatter,False,0
Greenfield,Hillsborough,State Representative,3,,Scatter,False,0
Hancock,Hillsborough,State Representative,3,,Scatter,False,1
Francestown,Hillsborough,State Representative,4,REP,Condra,False,443
Greenville,Hillsborough,State Representative,4,REP,Condra,False,327
Lyndeborough,Hillsborough,State Representative,4,REP,Condra,False,465
Wilton,Hillsborough,State Representative,4,REP,Condra,False,1011
Francestown,Hillsborough,State Representative,4,REP,Sawin,False,424
Greenville,Hillsborough,State Representative,4,REP,Sawin,False,343
Lyndeborough,Hillsborough,State Representative,4,REP,Sawin,False,314
Wilton,Hillsborough,State Representative,4,REP,Sawin,False,755
Francestown,Hillsborough,State Representative,4,,Scatter,False,2
Greenville,Hillsborough,State Representative,4,,Scatter,False,0
Lyndeborough,Hillsborough,State Representative,4,,Scatter,False,2
Wilton,Hillsborough,State Representative,4,,Scatter,False,0
Francestown,Hillsborough,State Representative,4,DEM,Spratt,True,477
Greenville,Hillsborough,State Representative,4,DEM,Spratt,True,500
Lyndeborough,Hillsborough,State Representative,4,DEM,Spratt,True,461
Wilton,Hillsborough,State Representative,4,DEM,Spratt,True,916
Francestown,Hillsborough,State Representative,4,DEM,Williams,True,491
Greenville,Hillsborough,State Representative,4,DEM,Williams,True,380
Lyndeborough,Hillsborough,State Representative,4,DEM,Williams,True,496
Wilton,Hillsborough,State Representative,4,DEM,Williams,True,972
Mont Vernon,Hillsborough,State Representative,5,DEM,Jencks,False,596
New Boston,Hillsborough,State Representative,5,DEM,Jencks,False,1446
Mont Vernon,Hillsborough,State Representative,5,REP,Mead,False,663
New Boston,Hillsborough,State Representative,5,REP,Mead,False,1253
Mont Vernon,Hillsborough,State Representative,5,REP,O'Brien,True,696
New Boston,Hillsborough,State Representative,5,REP,O'Brien,True,1416
Mont Vernon,Hillsborough,State Representative,5,DEM,Woodbury,True,670
New Boston,Hillsborough,State Representative,5,DEM,Woodbury,True,1591
Goffstown,Hillsborough,State Representative,6,REP,Beliveau,False,3598
Goffstown,Hillsborough,State Representative,6,REP,Burt,True,3945
Goffstown,Hillsborough,State Representative,6,REP,Hikel,True,3775
Goffstown,Hillsborough,State Representative,6,REP,Meaney,True,3799
Goffstown,Hillsborough,State Representative,6,REP,Pratt,True,3688
Goffstown,Hillsborough,State Representative,6,DEM,Gage,True,3746
Goffstown,Hillsborough,State Representative,6,DEM,Hampton,False,3057
Goffstown,Hillsborough,State Representative,6,DEM,MacGregor,False,3583
Goffstown,Hillsborough,State Representative,6,DEM,McKernan,False,3326
Goffstown,Hillsborough,State Representative,6,,Scatter,False,35
Goffstown,Hillsborough,State Representative,6,DEM,Zackeroff,False,3173
Bedford,Hillsborough,State Representative,7,REP,Cebrowski,True,6733
Bedford,Hillsborough,State Representative,7,REP,Danielson,True,6959
Bedford,Hillsborough,State Representative,7,REP,Graham,True,6719
Bedford,Hillsborough,State Representative,7,REP,K.D. Murphy,True,6202
Bedford,Hillsborough,State Representative,7,REP,Keith Murphy,True,6420
Bedford,Hillsborough,State Representative,7,REP,Villeneuve,True,6861
Bedford,Hillsborough,State Representative,7,DEM,Dupuis,False,3703
Bedford,Hillsborough,State Representative,7,DEM,G. Boyer,False,3514
Bedford,Hillsborough,State Representative,7,DEM,Hanauer,False,3509
Bedford,Hillsborough,State Representative,7,DEM,J. Boyer,False,3870
Bedford,Hillsborough,State Representative,7,DEM,Jones,False,3690
Bedford,Hillsborough,State Representative,7,DEM,Poltronieri,False,3789
Bedford,Hillsborough,State Representative,7,,Scatter,False,16
Manchester,Hillsborough,State Representative,8,REP,Beaudoin,False,1622
Manchester,Hillsborough,State Representative,8,DEM,Goley,True,2512
Manchester,Hillsborough,State Representative,8,IND,Lachance,False,2248
Manchester,Hillsborough,State Representative,8,DEM,Ramsey,True,2473
Manchester,Hillsborough,State Representative,8,,Scatter,False,0
Manchester,Hillsborough,State Representative,9,REP,Ball,False,1673
Manchester,Hillsborough,State Representative,9,DEM,DiSilvestro,True,2276
Manchester,Hillsborough,State Representative,9,REP,Hutchinson,False,1706
Manchester,Hillsborough,State Representative,9,,Scatter,False,5
Manchester,Hillsborough,State Representative,9,DEM,Thompson,True,1985
Manchester,Hillsborough,State Representative,10,DEM,Jeudy,True,1458
Manchester,Hillsborough,State Representative,10,,Scatter,False,19
Manchester,Hillsborough,State Representative,10,DEM,Sullivan,True,1613
Manchester,Hillsborough,State Representative,11,REP,Callahan,False,948
Manchester,Hillsborough,State Representative,11,DEM,Levasseur,True,1732
Manchester,Hillsborough,State Representative,11,REP,Martin,False,1030
Manchester,Hillsborough,State Representative,11,,Scatter,False,0
Manchester,Hillsborough,State Representative,11,DEM,Walsh,True,1654
Manchester,Hillsborough,State Representative,12,REP,Garthwaite,False,873
Manchester,Hillsborough,State Representative,12,DEM,O'Flaherty,True,1307
Manchester,Hillsborough,State Representative,12,DEM,Rokas,True,1589
Manchester,Hillsborough,State Representative,12,,Scatter,False,37
Manchester,Hillsborough,State Representative,13,DEM,Baroody,False,1879
Manchester,Hillsborough,State Representative,13,REP,Gagne,True,1891
Manchester,Hillsborough,State Representative,13,DEM,Hackett,False,1836
Manchester,Hillsborough,State Representative,13,REP,Infantine,True,2216
Manchester,Hillsborough,State Representative,13,,Scatter,False,0
Manchester,Hillsborough,State Representative,14,REP,Cole,False,1196
Manchester,Hillsborough,State Representative,14,DEM,Garrity,True,1708
Manchester,Hillsborough,State Representative,14,REP,R. Terrio,False,1199
Manchester,Hillsborough,State Representative,14,,Scatter,False,9
Manchester,Hillsborough,State Representative,14,DEM,Williams,True,1704
Manchester,Hillsborough,State Representative,15,DEM,Curran,False,1639
Manchester,Hillsborough,State Representative,15,REP,Proulx,False,1978
Manchester,Hillsborough,State Representative,15,,Scatter,False,0
Manchester,Hillsborough,State Representative,15,DEM,T. Katsiantonis,True,2308
Manchester,Hillsborough,State Representative,15,REP,Vaillancourt,True,1996
Manchester,Hillsborough,State Representative,16,REP,Barry,False,1165
Manchester,Hillsborough,State Representative,16,DEM,McCloskey,True,1457
Manchester,Hillsborough,State Representative,16,REP,Sawyer,False,1030
Manchester,Hillsborough,State Representative,16,,Scatter,False,3
Manchester,Hillsborough,State Representative,16,DEM,Shaw,True,2075
Manchester,Hillsborough,State Representative,16,IND,Stefanik,False,633
Manchester,Hillsborough,State Representative,17,DEM,G. Katsiantonis,True,1702
Manchester,Hillsborough,State Representative,17,REP,Messier,False,1571
Manchester,Hillsborough,State Representative,17,,Scatter,False,0
Manchester,Hillsborough,State Representative,17,REP,Simmons,False,1346
Manchester,Hillsborough,State Representative,17,DEM,Smith,True,1741
Manchester,Hillsborough,State Representative,18,REP,Holmes,False,917
Manchester,Hillsborough,State Representative,18,DEM,Sample,False,1163
Manchester,Hillsborough,State Representative,18,REP,Sandblade,True,1250
Manchester,Hillsborough,State Representative,18,,Scatter,False,9
Manchester,Hillsborough,State Representative,18,DEM,Winters,True,1402
Manchester,Hillsborough,State Representative,19,DEM,Backus,True,1801
Manchester,Hillsborough,State Representative,19,REP,Gonzalez,False,1484
Manchester,Hillsborough,State Representative,19,DEM,Knoy,False,1441
Manchester,Hillsborough,State Representative,19,REP,Marston,True,1518
Manchester,Hillsborough,State Representative,19,,Scatter,False,11
Litchfield,Hillsborough,State Representative,20,REP,Boehm,True,2165
Litchfield,Hillsborough,State Representative,20,REP,Byron,True,2563
Litchfield,Hillsborough,State Representative,20,DEM,Hardy,False,1567
Litchfield,Hillsborough,State Representative,20,,Scatter,False,17
Litchfield,Hillsborough,State Representative,20,DEM,Welch,False,1628
Merrimack,Hillsborough,State Representative,21,REP,Barry,True,6620
Merrimack,Hillsborough,State Representative,21,REP,Hinch,True,6721
Merrimack,Hillsborough,State Representative,21,REP,Notter,True,6199
Merrimack,Hillsborough,State Representative,21,REP,Pellegrino,True,6817
Merrimack,Hillsborough,State Representative,21,REP,Peterson,True,6068
Merrimack,Hillsborough,State Representative,21,REP,Straight,True,5869
Merrimack,Hillsborough,State Representative,21,REP,Stroud,True,6338
Merrimack,Hillsborough,State Representative,21,REP,Thomas,False,5568
Merrimack,Hillsborough,State Representative,21,DEM,B. Grady,True,5687
Merrimack,Hillsborough,State Representative,21,DEM,Fulmer,False,4211
Merrimack,Hillsborough,State Representative,21,DEM,J. Grady,False,5524
Merrimack,Hillsborough,State Representative,21,DEM,Kojak,False,5026
Merrimack,Hillsborough,State Representative,21,DEM,Nozell,False,4110
