county,town,office,party,candidate,votes
Belknap,Laconia Wd 5,State House District No. 3,D,Baxley,24.0
Belknap,Laconia Wd 5,State House District No. 3,D,Dawson,26.0
Belknap,Laconia Wd 5,State House District No. 3,D,Tilton,
Belknap,Laconia Wd 5,State House District No. 3,D,Flanders,
Belknap,Laconia Wd 5,State House District No. 3,D,Luther,
Belknap,Laconia Wd 5,State House District No. 3,D,Spanos,
Belknap,Laconia Wd 5,State House District No. 3,D,Miller (w-in),3.0
Belknap,Laconia Wd 5,State House District No. 3,D,Scatter,
Belknap,Laconia Wd 6,State House District No. 3,D,Huot,64.0
Belknap,Laconia Wd 6,State House District No. 3,D,Baxley,46.0
Belknap,Laconia Wd 6,State House District No. 3,D,Dawson,48.0
Belknap,Laconia Wd 6,State House District No. 3,D,Tilton,1.0
Belknap,Laconia Wd 6,State House District No. 3,D,Flanders,2.0
Belknap,Laconia Wd 6,State House District No. 3,D,Luther,1.0
Belknap,Laconia Wd 6,State House District No. 3,D,Spanos,
Belknap,Laconia Wd 6,State House District No. 3,D,Miller (w-in),7.0
Belknap,Laconia Wd 6,State House District No. 3,D,Scatter,
Belknap,Sanbornton,State House District No. 4,D,Raymond,92.0
Belknap,Sanbornton,State House District No. 4,D,Alden,79.0
Belknap,Sanbornton,State House District No. 4,D,Gallagher,1.0
Belknap,Sanbornton,State House District No. 4,D,Brothers,
Belknap,Sanbornton,State House District No. 4,D,Fields,
Belknap,Sanbornton,State House District No. 4,D,Scatter,
Belknap,Tilton,State House District No. 4,D,Raymond,82.0
Belknap,Tilton,State House District No. 4,D,Alden,92.0
Belknap,Tilton,State House District No. 4,D,Gallagher,1.0
Belknap,Tilton,State House District No. 4,D,Brothers,
Belknap,Tilton,State House District No. 4,D,Fields,1.0
Belknap,Tilton,State House District No. 4,D,Scatter,2.0
Belknap,Alton,State House District No. 5,D,Chase,65.0
Belknap,Alton,State House District No. 5,D,Brown,42.0
Belknap,Alton,State House District No. 5,D,Varney,
Belknap,Alton,State House District No. 5,D,"Lambert, Sr.",
Belknap,Alton,State House District No. 5,D,Metcalfe,
Belknap,Alton,State House District No. 5,D,Russell,
Belknap,Alton,State House District No. 5,D,Theodora,1.0
Belknap,Alton,State House District No. 5,D,Scatter,4.0
Belknap,Gilmanton,State House District No. 5,D,Chase,58.0
Belknap,Gilmanton,State House District No. 5,D,Brown,46.0
Belknap,Gilmanton,State House District No. 5,D,Varney,
Belknap,Gilmanton,State House District No. 5,D,"Lambert, Sr.",
Belknap,Gilmanton,State House District No. 5,D,Metcalfe,
Belknap,Gilmanton,State House District No. 5,D,Russell,
Belknap,Gilmanton,State House District No. 5,D,Theodora,
Belknap,Gilmanton,State House District No. 5,D,Scatter,1.0
Belknap,Belmont,State House District No. 6,D,Cormier,77.0
Belknap,Belmont,State House District No. 6,D,Condo-demetraky,53.0
Belknap,Belmont,State House District No. 6,D,Sylvia,2.0
Belknap,Belmont,State House District No. 6,D,Scatter,11.0
Belknap,Barnstead,State House District No. 7,D,Marriott,107.0
Belknap,Barnstead,State House District No. 7,D,Comtois,
Belknap,Barnstead,State House District No. 7,D,Scatter,8.0
Belknap,Alton,State House District No. 8,D,Swinford,
Belknap,Alton,State House District No. 8,D,"Howard, Jr.",
Belknap,Alton,State House District No. 8,D,Scatter,
Belknap,Barnstead,State House District No. 8,D,Swinford,
Belknap,Barnstead,State House District No. 8,D,"Howard, Jr.",
Belknap,Barnstead,State House District No. 8,D,Scatter,
Belknap,Gilmanton,State House District No. 8,D,Swinford,
Belknap,Gilmanton,State House District No. 8,D,"Howard, Jr.",
Belknap,Gilmanton,State House District No. 8,D,Scatter,6.0
Belknap,Belmont,State House District No. 9,D,Arsenault,94.0
Belknap,Belmont,State House District No. 9,D,Fisher,
Belknap,Belmont,State House District No. 9,D,Miller (w-in),
Belknap,Belmont,State House District No. 9,D,Scatter,1.0
Belknap,Laconia Wd 1,State House District No. 9,D,Arsenault,58.0
Belknap,Laconia Wd 1,State House District No. 9,D,Fisher,1.0
Belknap,Laconia Wd 1,State House District No. 9,D,Miller (w-in),2.0
Belknap,Laconia Wd 1,State House District No. 9,D,Scatter,1.0
Belknap,Laconia Wd 2,State House District No. 9,D,Arsenault,61.0
Belknap,Laconia Wd 2,State House District No. 9,D,Fisher,
Belknap,Laconia Wd 2,State House District No. 9,D,Miller (w-in),
Belknap,Laconia Wd 2,State House District No. 9,D,Scatter,1.0
Belknap,Laconia Wd 3,State House District No. 9,D,Arsenault,93.0
Belknap,Laconia Wd 3,State House District No. 9,D,Fisher,
Belknap,Laconia Wd 3,State House District No. 9,D,Miller (w-in),
Belknap,Laconia Wd 3,State House District No. 9,D,Scatter,
Belknap,Laconia Wd 4,State House District No. 9,D,Arsenault,56.0
Belknap,Laconia Wd 4,State House District No. 9,D,Fisher,
Belknap,Laconia Wd 4,State House District No. 9,D,Miller (w-in),
Belknap,Laconia Wd 4,State House District No. 9,D,Scatter,
Belknap,Laconia Wd 5,State House District No. 9,D,Arsenault,46.0
Belknap,Laconia Wd 5,State House District No. 9,D,Fisher,
Belknap,Laconia Wd 5,State House District No. 9,D,Miller (w-in),
Belknap,Laconia Wd 5,State House District No. 9,D,Scatter,
Belknap,Laconia Wd 6,State House District No. 9,D,Arsenault,62.0
Belknap,Laconia Wd 6,State House District No. 9,D,Fisher,
Belknap,Laconia Wd 6,State House District No. 9,D,Miller (w-in),
Belknap,Laconia Wd 6,State House District No. 9,D,Scatter,
Belknap,Center Harbor,State House District No. 1,R,Fraser,132.0
Belknap,Center Harbor,State House District No. 1,R,Gulick,
Belknap,Center Harbor,State House District No. 1,R,Scatter,
Belknap,New Hampton,State House District No. 1,R,Fraser,215.0
Belknap,New Hampton,State House District No. 1,R,Gulick,4.0
Belknap,New Hampton,State House District No. 1,R,Scatter,2.0
Belknap,Gilford,State House District No. 2,R,Vadney,366.0
Belknap,Gilford,State House District No. 2,R,Aldrich,383.0
Belknap,Gilford,State House District No. 2,R,Dumais,577.0
Belknap,Gilford,State House District No. 2,R,Hatch,180.0
Belknap,Gilford,State House District No. 2,R,Hodsdon,171.0
Belknap,Gilford,State House District No. 2,R,Hurt,562.0
Belknap,Meredith,State House District No. 2,R,Vadney,597.0
Belknap,Meredith,State House District No. 2,R,Aldrich,353.0
Belknap,Meredith,State House District No. 2,R,Dumais,318.0
Belknap,Meredith,State House District No. 2,R,Hatch,301.0
Belknap,Meredith,State House District No. 2,R,Hodsdon,259.0
Belknap,Meredith,State House District No. 2,R,Hurt,415.0
Belknap,Gilford,State House District No. 2,R,Piquado,
Belknap,Gilford,State House District No. 2,R,DiMartino,4.0
Belknap,Gilford,State House District No. 2,R,Frost,1.0
Belknap,Gilford,State House District No. 2,R,Mucci,
Belknap,Gilford,State House District No. 2,R,Scatter,1.0
Belknap,Meredith,State House District No. 2,R,Piquado,
Belknap,Meredith,State House District No. 2,R,DiMartino,
Belknap,Meredith,State House District No. 2,R,Frost,
Belknap,Meredith,State House District No. 2,R,Mucci,
Belknap,Meredith,State House District No. 2,R,Scatter,2.0
Belknap,Laconia Wd 1,State House District No. 3,R,Tilton,203.0
Belknap,Laconia Wd 1,State House District No. 3,R,Flanders,195.0
Belknap,Laconia Wd 1,State House District No. 3,R,Luther,161.0
Belknap,Laconia Wd 1,State House District No. 3,R,Spanos,169.0
Belknap,Laconia Wd 1,State House District No. 3,R,Huot,1.0
Belknap,Laconia Wd 1,State House District No. 3,R,Baxley,
Belknap,Laconia Wd 1,State House District No. 3,R,Dawson,
Belknap,Laconia Wd 1,State House District No. 3,R,Scatter,2.0
Belknap,Laconia Wd 2,State House District No. 3,R,Tilton,151.0
Belknap,Laconia Wd 2,State House District No. 3,R,Flanders,137.0
Belknap,Laconia Wd 2,State House District No. 3,R,Luther,131.0
Belknap,Laconia Wd 2,State House District No. 3,R,Spanos,119.0
Belknap,Laconia Wd 2,State House District No. 3,R,Huot,2.0
Belknap,Laconia Wd 2,State House District No. 3,R,Baxley,
Belknap,Laconia Wd 2,State House District No. 3,R,Dawson,
Belknap,Laconia Wd 2,State House District No. 3,R,Scatter,12.0
Belknap,Laconia Wd 3,State House District No. 3,R,Tilton,193.0
Belknap,Laconia Wd 3,State House District No. 3,R,Flanders,194.0
Belknap,Laconia Wd 3,State House District No. 3,R,Luther,165.0
Belknap,Laconia Wd 3,State House District No. 3,R,Spanos,153.0
Belknap,Laconia Wd 3,State House District No. 3,R,Huot,
Belknap,Laconia Wd 3,State House District No. 3,R,Baxley,
Belknap,Laconia Wd 3,State House District No. 3,R,Dawson,
Belknap,Laconia Wd 3,State House District No. 3,R,Scatter,2.0
Belknap,Laconia Wd 4,State House District No. 3,R,Tilton,135.0
Belknap,Laconia Wd 4,State House District No. 3,R,Flanders,135.0
Belknap,Laconia Wd 4,State House District No. 3,R,Luther,102.0
Belknap,Laconia Wd 4,State House District No. 3,R,Spanos,99.0
Belknap,Laconia Wd 4,State House District No. 3,R,Huot,
Belknap,Laconia Wd 4,State House District No. 3,R,Baxley,1.0
Belknap,Laconia Wd 4,State House District No. 3,R,Dawson,1.0
Belknap,Laconia Wd 4,State House District No. 3,R,Scatter,1.0
Belknap,Laconia Wd 5,State House District No. 3,R,Tilton,101.0
Belknap,Laconia Wd 5,State House District No. 3,R,Flanders,82.0
Belknap,Laconia Wd 5,State House District No. 3,R,Luther,70.0
Belknap,Laconia Wd 5,State House District No. 3,R,Spanos,76.0
Belknap,Laconia Wd 5,State House District No. 3,R,Huot,
Belknap,Laconia Wd 5,State House District No. 3,R,Baxley,
Belknap,Laconia Wd 5,State House District No. 3,R,Dawson,
Belknap,Laconia Wd 5,State House District No. 3,R,Scatter,8.0
Belknap,Laconia Wd 6,State House District No. 3,R,Tilton,226.0
Belknap,Laconia Wd 6,State House District No. 3,R,Flanders,226.0
Belknap,Laconia Wd 6,State House District No. 3,R,Luther,193.0
Belknap,Laconia Wd 6,State House District No. 3,R,Spanos,193.0
Belknap,Laconia Wd 6,State House District No. 3,R,Huot,
Belknap,Laconia Wd 6,State House District No. 3,R,Baxley,
Belknap,Laconia Wd 6,State House District No. 3,R,Dawson,
Belknap,Laconia Wd 6,State House District No. 3,R,Scatter,1.0
Belknap,Sanbornton,State House District No. 4,R,Gallagher,271.0
Belknap,Sanbornton,State House District No. 4,R,Brothers,153.0
Belknap,Sanbornton,State House District No. 4,R,Fields,179.0
Belknap,Sanbornton,State House District No. 4,R,Raymond,
Belknap,Sanbornton,State House District No. 4,R,Alden,1.0
Belknap,Sanbornton,State House District No. 4,R,Scatter,3.0
Belknap,Tilton,State House District No. 4,R,Gallagher,170.0
Belknap,Tilton,State House District No. 4,R,Brothers,111.0
Belknap,Tilton,State House District No. 4,R,Fields,156.0
Belknap,Tilton,State House District No. 4,R,Raymond,
Belknap,Tilton,State House District No. 4,R,Alden,2.0
Belknap,Tilton,State House District No. 4,R,Scatter,2.0
Belknap,Alton,State House District No. 5,R,Varney,468.0
Belknap,Alton,State House District No. 5,R,"Lambert, Sr.",123.0
Belknap,Alton,State House District No. 5,R,Metcalfe,145.0
Belknap,Alton,State House District No. 5,R,Russell,210.0
Belknap,Alton,State House District No. 5,R,Theodora,154.0
Belknap,Alton,State House District No. 5,R,Chase,
Belknap,Alton,State House District No. 5,R,Brown,
Belknap,Alton,State House District No. 5,R,Bolster,7.0
Belknap,Alton,State House District No. 5,R,Scatter,3.0
Belknap,Gilmanton,State House District No. 5,R,Varney,116.0
Belknap,Gilmanton,State House District No. 5,R,"Lambert, Sr.",47.0
Belknap,Gilmanton,State House District No. 5,R,Metcalfe,70.0
Belknap,Gilmanton,State House District No. 5,R,Russell,272.0
Belknap,Gilmanton,State House District No. 5,R,Theodora,24.0
Belknap,Gilmanton,State House District No. 5,R,Chase,1.0
Belknap,Gilmanton,State House District No. 5,R,Brown,1.0
Belknap,Gilmanton,State House District No. 5,R,Bolster,
Belknap,Gilmanton,State House District No. 5,R,Scatter,2.0
Belknap,Belmont,State House District No. 6,R,Sylvia,376.0
Belknap,Belmont,State House District No. 6,R,Cormier,1.0
Belknap,Belmont,State House District No. 6,R,Condo-demetraky,1.0
Belknap,Belmont,State House District No. 6,R,Lebreche (w-in),202.0
Belknap,Belmont,State House District No. 6,R,Scatter,16.0
Belknap,Barnstead,State House District No. 7,R,Comtois,345.0
Belknap,Barnstead,State House District No. 7,R,Marriott,1.0
Belknap,Barnstead,State House District No. 7,R,Scatter,6.0
Belknap,Alton,State House District No. 8,R,"Howard, Jr.",431.0
Belknap,Alton,State House District No. 8,R,Swinford,281.0
Belknap,Alton,State House District No. 8,R,Bolster,13.0
Belknap,Alton,State House District No. 8,R,Scatter,1.0
Belknap,Barnstead,State House District No. 8,R,"Howard, Jr.",196.0
Belknap,Barnstead,State House District No. 8,R,Swinford,232.0
Belknap,Barnstead,State House District No. 8,R,Bolster,
Belknap,Barnstead,State House District No. 8,R,Scatter,1.0
Belknap,Gilmanton,State House District No. 8,R,"Howard, Jr.",192.0
Belknap,Gilmanton,State House District No. 8,R,Swinford,128.0
Belknap,Gilmanton,State House District No. 8,R,Bolster,4.0
Belknap,Gilmanton,State House District No. 8,R,Scatter,2.0
Belknap,Belmont,State House District No. 9,R,Fisher,413.0
Belknap,Belmont,State House District No. 9,R,Arsenault,1.0
Belknap,Belmont,State House District No. 9,R,Lebreche,10.0
Belknap,Belmont,State House District No. 9,R,Scatter,5.0
Belknap,Laconia Wd 1,State House District No. 9,R,Fisher,220.0
Belknap,Laconia Wd 1,State House District No. 9,R,Arsenault,1.0
Belknap,Laconia Wd 1,State House District No. 9,R,Lebreche,
Belknap,Laconia Wd 1,State House District No. 9,R,Scatter,1.0
Belknap,Laconia Wd 2,State House District No. 9,R,Fisher,157.0
Belknap,Laconia Wd 2,State House District No. 9,R,Arsenault,
Belknap,Laconia Wd 2,State House District No. 9,R,Lebreche,
Belknap,Laconia Wd 2,State House District No. 9,R,Scatter,1.0
Belknap,Laconia Wd 3,State House District No. 9,R,Fisher,195.0
Belknap,Laconia Wd 3,State House District No. 9,R,Arsenault,
Belknap,Laconia Wd 3,State House District No. 9,R,Lebreche,
Belknap,Laconia Wd 3,State House District No. 9,R,Scatter,
Belknap,Laconia Wd 4,State House District No. 9,R,Fisher,144.0
Belknap,Laconia Wd 4,State House District No. 9,R,Arsenault,
Belknap,Laconia Wd 4,State House District No. 9,R,Lebreche,
Belknap,Laconia Wd 4,State House District No. 9,R,Scatter,
Belknap,Laconia Wd 5,State House District No. 9,R,Fisher,107.0
Belknap,Laconia Wd 5,State House District No. 9,R,Arsenault,
Belknap,Laconia Wd 5,State House District No. 9,R,Lebreche,
Belknap,Laconia Wd 5,State House District No. 9,R,Scatter,
Belknap,Laconia Wd 6,State House District No. 9,R,Fisher,256.0
Belknap,Laconia Wd 6,State House District No. 9,R,Arsenault,
Belknap,Laconia Wd 6,State House District No. 9,R,Lebreche,
Belknap,Laconia Wd 6,State House District No. 9,R,Scatter,4.0
Carroll,Bartlett,State House District No. 1,D,Corbett,61.0
Carroll,Bartlett,State House District No. 1,D,Chandler,2.0
Carroll,Bartlett,State House District No. 1,D,Scatter,0.0
Carroll,Hart's Location,State House District No. 1,D,Corbett,8.0
Carroll,Hart's Location,State House District No. 1,D,Chandler,0.0
Carroll,Hart's Location,State House District No. 1,D,Scatter,0.0
Carroll,Jackson,State House District No. 1,D,Corbett,36.0
Carroll,Jackson,State House District No. 1,D,Chandler,0.0
Carroll,Jackson,State House District No. 1,D,Scatter,0.0
Carroll,Chatham,State House District No. 2,D,White,5.0
Carroll,Chatham,State House District No. 2,D,Buco,6.0
Carroll,Chatham,State House District No. 2,D,Umberger,0.0
Carroll,Chatham,State House District No. 2,D,LeFebvre,0.0
Carroll,Chatham,State House District No. 2,D,McCarthy,0.0
Carroll,Chatham,State House District No. 2,D,Scatter,0.0
Carroll,Conway,State House District No. 2,D,White,103.0
Carroll,Conway,State House District No. 2,D,Buco,117.0
Carroll,Conway,State House District No. 2,D,Umberger,1.0
Carroll,Conway,State House District No. 2,D,LeFebvre,2.0
Carroll,Conway,State House District No. 2,D,McCarthy,0.0
Carroll,Conway,State House District No. 2,D,Scatter,27.0
Carroll,Eaton,State House District No. 2,D,White,13.0
Carroll,Eaton,State House District No. 2,D,Buco,13.0
Carroll,Eaton,State House District No. 2,D,Umberger,0.0
Carroll,Eaton,State House District No. 2,D,LeFebvre,0.0
Carroll,Eaton,State House District No. 2,D,McCarthy,0.0
Carroll,Eaton,State House District No. 2,D,Scatter,0.0
Carroll,Hale's Location,State House District No. 2,D,White,0.0
Carroll,Hale's Location,State House District No. 2,D,Buco,0.0
Carroll,Hale's Location,State House District No. 2,D,Umberger,0.0
Carroll,Hale's Location,State House District No. 2,D,LeFebvre,0.0
Carroll,Hale's Location,State House District No. 2,D,McCarthy,0.0
Carroll,Hale's Location,State House District No. 2,D,Scatter,0.0
Carroll,Albany,State House District No. 3,D,Ticehurst,22.0
Carroll,Albany,State House District No. 3,D,Thomson,0.0
Carroll,Albany,State House District No. 3,D,McConkey,0.0
Carroll,Albany,State House District No. 3,D,Scatter,0.0
Carroll,Freedom,State House District No. 3,D,Ticehurst,36.0
Carroll,Freedom,State House District No. 3,D,Thomson,0.0
Carroll,Freedom,State House District No. 3,D,McConkey,0.0
Carroll,Freedom,State House District No. 3,D,Scatter,0.0
Carroll,Madison,State House District No. 3,D,Ticehurst,58.0
Carroll,Madison,State House District No. 3,D,Thomson,0.0
Carroll,Madison,State House District No. 3,D,McConkey,0.0
Carroll,Madison,State House District No. 3,D,Scatter,1.0
Carroll,Tamworth,State House District No. 3,D,Ticehurst,111.0
Carroll,Tamworth,State House District No. 3,D,Thomson,0.0
Carroll,Tamworth,State House District No. 3,D,McConkey,0.0
Carroll,Tamworth,State House District No. 3,D,Scatter,3.0
Carroll,Moultonborough,State House District No. 4,D,Vazzana,134.0
Carroll,Moultonborough,State House District No. 4,D,Crawford,1.0
Carroll,Moultonborough,State House District No. 4,D,Burbank,0.0
Carroll,Moultonborough,State House District No. 4,D,Cordelli,0.0
Carroll,Moultonborough,State House District No. 4,D,Hill (w-in),46.0
Carroll,Moultonborough,State House District No. 4,D,Scatter,2.0
Carroll,Sandwich,State House District No. 4,D,Vazzana,123.0
Carroll,Sandwich,State House District No. 4,D,Crawford,0.0
Carroll,Sandwich,State House District No. 4,D,Burbank,0.0
Carroll,Sandwich,State House District No. 4,D,Cordelli,0.0
Carroll,Sandwich,State House District No. 4,D,Hill (w-in),0.0
Carroll,Sandwich,State House District No. 4,D,Scatter,1.0
Carroll,Tuftonboro,State House District No. 4,D,Vazzana,55.0
Carroll,Tuftonboro,State House District No. 4,D,Crawford,0.0
Carroll,Tuftonboro,State House District No. 4,D,Burbank,1.0
Carroll,Tuftonboro,State House District No. 4,D,Cordelli,2.0
Carroll,Tuftonboro,State House District No. 4,D,Hill (w-in),18.0
Carroll,Tuftonboro,State House District No. 4,D,Scatter,2.0
Carroll,Brookfield,State House District No. 5,D,Turner,21.0
Carroll,Brookfield,State House District No. 5,D,Lavender,28.0
Carroll,Brookfield,State House District No. 5,D,Nelson,4.0
Carroll,Brookfield,State House District No. 5,D,Avellani,0.0
Carroll,Brookfield,State House District No. 5,D,Carruth,0.0
Carroll,Brookfield,State House District No. 5,D,Comeau,0.0
Carroll,Brookfield,State House District No. 5,D,Scatter,1.0
Carroll,Effingham,State House District No. 5,D,Turner,35.0
Carroll,Effingham,State House District No. 5,D,Lavender,34.0
Carroll,Effingham,State House District No. 5,D,Nelson,2.0
Carroll,Effingham,State House District No. 5,D,Avellani,0.0
Carroll,Effingham,State House District No. 5,D,Carruth,0.0
Carroll,Effingham,State House District No. 5,D,Comeau,0.0
Carroll,Effingham,State House District No. 5,D,Scatter,2.0
Carroll,Ossipee,State House District No. 5,D,Turner,44.0
Carroll,Ossipee,State House District No. 5,D,Lavender,49.0
Carroll,Ossipee,State House District No. 5,D,Nelson,0.0
Carroll,Ossipee,State House District No. 5,D,Avellani,0.0
Carroll,Ossipee,State House District No. 5,D,Carruth,0.0
Carroll,Ossipee,State House District No. 5,D,Comeau,0.0
Carroll,Ossipee,State House District No. 5,D,Scatter,0.0
Carroll,Wakefield,State House District No. 5,D,Turner,57.0
Carroll,Wakefield,State House District No. 5,D,Lavender,64.0
Carroll,Wakefield,State House District No. 5,D,Nelson,0.0
Carroll,Wakefield,State House District No. 5,D,Avellani,3.0
Carroll,Wakefield,State House District No. 5,D,Carruth,0.0
Carroll,Wakefield,State House District No. 5,D,Comeau,0.0
Carroll,Wakefield,State House District No. 5,D,Scatter,0.0
Carroll,Wolfeboro,State House District No. 6,D,Simpson,153.0
Carroll,Wolfeboro,State House District No. 6,D,Graham,195.0
Carroll,Wolfeboro,State House District No. 6,D,Schmidt,0.0
Carroll,Wolfeboro,State House District No. 6,D,Parker,0.0
Carroll,Wolfeboro,State House District No. 6,D,Scatter,0.0
Carroll,Albany,State House District No. 7,D,Butler,23.0
Carroll,Albany,State House District No. 7,D,Thibodeau,0.0
Carroll,Albany,State House District No. 7,D,Callis,0.0
Carroll,Albany,State House District No. 7,D,Scatter,0.0
Carroll,Bartlett,State House District No. 7,D,Butler,66.0
Carroll,Bartlett,State House District No. 7,D,Thibodeau,0.0
Carroll,Bartlett,State House District No. 7,D,Callis,0.0
Carroll,Bartlett,State House District No. 7,D,Scatter,0.0
Carroll,Chatham,State House District No. 7,D,Butler,7.0
Carroll,Chatham,State House District No. 7,D,Thibodeau,0.0
Carroll,Chatham,State House District No. 7,D,Callis,0.0
Carroll,Chatham,State House District No. 7,D,Scatter,0.0
Carroll,Conway,State House District No. 7,D,Butler,136.0
Carroll,Conway,State House District No. 7,D,Thibodeau,3.0
Carroll,Conway,State House District No. 7,D,Callis,1.0
Carroll,Conway,State House District No. 7,D,Scatter,0.0
Carroll,Eaton,State House District No. 7,D,Butler,16.0
Carroll,Eaton,State House District No. 7,D,Thibodeau,0.0
Carroll,Eaton,State House District No. 7,D,Callis,1.0
Carroll,Eaton,State House District No. 7,D,Scatter,0.0
Carroll,Freedom,State House District No. 7,D,Butler,34.0
Carroll,Freedom,State House District No. 7,D,Thibodeau,0.0
Carroll,Freedom,State House District No. 7,D,Callis,0.0
Carroll,Freedom,State House District No. 7,D,Scatter,0.0
Carroll,Hale's Location,State House District No. 7,D,Butler,0.0
Carroll,Hale's Location,State House District No. 7,D,Thibodeau,0.0
Carroll,Hale's Location,State House District No. 7,D,Callis,0.0
Carroll,Hale's Location,State House District No. 7,D,Scatter,0.0
Carroll,Hart's Location,State House District No. 7,D,Butler,9.0
Carroll,Hart's Location,State House District No. 7,D,Thibodeau,0.0
Carroll,Hart's Location,State House District No. 7,D,Callis,0.0
Carroll,Hart's Location,State House District No. 7,D,Scatter,0.0
Carroll,Jackson,State House District No. 7,D,Butler,38.0
Carroll,Jackson,State House District No. 7,D,Thibodeau,0.0
Carroll,Jackson,State House District No. 7,D,Callis,0.0
Carroll,Jackson,State House District No. 7,D,Scatter,0.0
Carroll,Madison,State House District No. 7,D,Butler,56.0
Carroll,Madison,State House District No. 7,D,Thibodeau,1.0
Carroll,Madison,State House District No. 7,D,Callis,0.0
Carroll,Madison,State House District No. 7,D,Scatter,0.0
Carroll,Tamworth,State House District No. 7,D,Butler,99.0
Carroll,Tamworth,State House District No. 7,D,Thibodeau,0.0
Carroll,Tamworth,State House District No. 7,D,Callis,0.0
Carroll,Tamworth,State House District No. 7,D,Scatter,1.0
Carroll,Brookfield,State House District No. 8,D,Hoag,26.0
Carroll,Brookfield,State House District No. 8,D,Wright,0.0
Carroll,Brookfield,State House District No. 8,D,Scatter,
Carroll,Effingham,State House District No. 8,D,Hoag,42.0
Carroll,Effingham,State House District No. 8,D,Wright,
